,Unnamed: 0,Double record?,qid,Sarwiki,P418,P34,Unnamed: 5,Unnamed: 6,Senwiki,P671,P34.1,Wikidata_qid,Wikidata2,Len,Den,P2,P2.1,P131,P131.1,lat_lon_P48,P670,qal18,wik_en_x,sv.wiki,wik_tr_x,Description,anc_name_x,lat_wgs1984_x,lon_wgs1984_x,accuracy_x,qid.1,"cdli_legacy_""Len""",cdli_provenience_id_P694,transciption_name,language,tr_name,ara_name_x,arm_name_x,fas_name_x,geo_name_x,gre_name_x,heb_name_x,rus_name_x,pleiades_id_P671,osm_id,osm_type,site_id_x,geonames_id,Unnamed: 47,wik_ara_x,wik_fas_x,wik_gre_x,wik_heb_x,wik_en.1,lan,qid.2,"qid,Len,Lfr,Lde,Den,P2,P2,P131,P131,P48,P670,qal18",place,link,placeLabel,site_id_y,cdli_provenience_id,accuracy_y,anc_name_y,transc_name,ara_name_y,arm_name_y,fas_name_y,geo_name_y,gre_name_y,heb_name_y,rus_name_y,legacy_name,pleiades_url,osm_url,geonames_url,wik_en_y,wik_ara_y,wik_fas_y,wik_gre_y,wik_heb_y,wik_tr_y,rla_url,wikidata_url,lon_wgs1984_y,lat_wgs1984_y,geometry,_merge
30,23.0,,Q389789,,172902.0,,,,P671,658399.0,ar:أرسلان طاش,Q1254502,,Arslan Tash,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.8484/38.4078,Arslān Ṭash,Q389598,,,,ancient location and modern archeologoical excavation site,Ḫadatu,36.8484,38.4078,3.0,Q389789,"""Ḫadatu (mod. Arslan Tash)""","""""""""35""""""""",Arslān Ṭash,Arabic,,أرسلان طاش,,,,,,,658399.0,268543376.0,way,ART,172902.0,Q1254502,,,,,,,,",""Arslan Tash"",""Arslan Tash"",""Arslan Tash"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.8484/38.4078,""""""Arslān Ṭash"""""",Q389598",Q389857,Q1193666,Dilbat,ART,35,3,Ḫadatu,Arslān Ṭash,أرسلان طاش,,,,,,,Ḫadatu (mod. Arslan Tash),https://pleiades.stoa.org/places/658399,https://www.openstreetmap.org/way/268543376,https://www.geonames.org/172902,https://en.wikipedia.org/wiki/Arslan_Tash,https://ar.wikipedia.org/wiki/حداتو,,,,,,https://wikidata.org/wiki/Q1254502,38.4078,36.8484,,both
31,412.0,,Q389749,,823790.0,,,, Aruch ,,,,,Aruch,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@40.2865/44.0784,Aruch,Q389602,https://en.wikipedia.org/wiki/Aruch,,,ancient location and modern archeologoical excavation site,Unknown,40.2865,44.0784,1.0,Q389749,,,Aruch,Armenian,,,Արուճ,,,,,,,1450817083.0,node,ARU,823790.0,,,,,,https://en.wikipedia.org/wiki/Aruch,,,",""Aruch"",""Aruch"",""Aruch"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@40.2865/44.0784,""""""Aruch"""""",Q389602",,,,ARU,0,1,,Aruch,,Արուճ,,,,,,,https://pleiades.stoa.org/places/799968314,https://www.openstreetmap.org/node/1450817083,https://www.geonames.org/823790,https://en.wikipedia.org/wiki/Aruch,,,,,,,https://wikidata.org/wiki/Q1144232,44.0784,40.2865,,both
32,552.0,,Q390135,,,,,,,,,,,Aşağı Anzaf,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.5678/43.4643,Aşağı Anzaf,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.5678,43.4643,3.0,Q390135,,,Aşağı Anzaf,Turkish,,,,,,,,,,,,ASA,,,,,,,,,,",""Aşağı Anzaf"",""Aşağı Anzaf"",""Aşağı Anzaf"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.5678/43.4643,""""""Aşağı Anzaf"""""",Q246325",,,,ASA,0,3,,Aşağı Anzaf,,,,,,,,,https://pleiades.stoa.org/places/72333196,https://www.openstreetmap.org/way/1057267893,,,,,,,,,,43.4643,38.5678,,both
33,198.0,,Q389630,,293402.0,,,,P671,687838.0,ar:أَشْدُود‎,,,Ashdod,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@31.756/34.6593,Ashdod,Q389600,,,,Human settlement in Israel,Asdûdu,31.756,34.6593,3.0,Q389630,"""Asdūdu (mod. Ashdod)""","""""""""364""""""""",Ashdod,Hebrew,,أَشْدُود‎,,,,,אַשְׁדּוֹד,,687838.0,,,ASD,293402.0,,,,,,,,,",""Ashdod"",""Ashdod"",""Ashdod"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@31.756/34.6593,""""""Ashdod"""""",Q389600",,,,ASD,364,3,Asdûdu,Ashdod,,,,,,אַשְׁדּוֹד,,Asdūdu (mod. Ashdod),https://pleiades.stoa.org/places/687838,,https://www.geonames.org/293402,https://en.wikipedia.org/wiki/Isdud,,,,https://he.wikipedia.org/wiki/איסדוד,,,https://wikidata.org/wiki/Q7183947,34.6593,31.7560,,both
34,44.0,,Q389843,أبو_صلابيخ,,,,, Abu Salabikh ,912950.0,ar:تل أبو صلابيخ,Q195128,,Tall Abū Ṣālabīkh,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.2526/45.0544,Tall Abū Ṣālabīkh,Q389598,https://en.wikipedia.org/wiki/Abu_Salabikh,,,ancient location and modern archeologoical excavation site,Unknown,32.2526,45.0544,3.0,Q389843,"""uncertain (mod. Abu Salabikh)""","""""""""73""""""""",Tall Abū Ṣālabīkh,Arabic,,تل أبو صلابيخ,,,,,,,912950.0,552343783.0,way,ASK,,Q195128,https://ar.wikipedia.org/wiki/أبو_صلابيخ,,,,https://en.wikipedia.org/wiki/Abu_Salabikh,,,",""Tall Abū Ṣālabīkh"",""Tall Abū Ṣālabīkh"",""Tall Abū Ṣālabīkh"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.2526/45.0544,""""""Tall Abū Ṣālabīkh"""""",Q389598",Q83154,Q83531,Bitlis,ASK,73,3,,Tall Abū Ṣālabīkh,تل أبو صلابيخ,,,,,,,uncertain (mod. Abu Salabikh),https://pleiades.stoa.org/places/912950,https://www.openstreetmap.org/way/552343783,,https://en.wikipedia.org/wiki/Abu_Salabikh,https://ar.wikipedia.org/wiki/أبو_صلابيخ,,,,,,https://wikidata.org/wiki/Q195128,45.0544,32.2526,,both
35,255.0,,Q390001,آشور_(مدينة),,,,, Assur ,893945.0,ar:قاعة شرقط,Q200200,,Assur,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.4557/43.2611,Qalʻat Shirqāṭ,Q389598,https://en.wikipedia.org/wiki/Assur,,,ancient location and modern archeologoical excavation site,Assur,35.4557,43.2611,3.0,Q390001,"""Assur (mod. Qalat Sherqat)""","""""""211""""""",Qalʻat Shirqāṭ,Arabic,,قاعة شرقط,,,,,,,893945.0,144223654.0,way,ASS,,Q200200,https://ar.wikipedia.org/wiki/آشور_(مدينة),,,,https://en.wikipedia.org/wiki/Assur,,,",""Assur"",""Assur"",""Assur"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.4557/43.2611,""""""Qalʻat Shirqāṭ"""""",Q389598",Q389653,Q5843680,Halicarnassus,ASS,205 : 211,3,Assur,Qalʻat Shirqāṭ,قاعة شرقط,,,,,,,uncertain (mod. Kalah Shergat) : Assur (mod. Qalat Sherqat),https://pleiades.stoa.org/places/893945,https://www.openstreetmap.org/way/144223654,,https://en.wikipedia.org/wiki/Assur,https://ar.wikipedia.org/wiki/آشور_(مدينة),,,,,http://publikationen.badw.de/de/rla/index#9 819,https://wikidata.org/wiki/Q200200,43.2611,35.4557,,both
36,535.0,,Q390111,,,,,,,,,,,Metsopay-Vank,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.1679/43.0397,Metsopay-Vank,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.1679,43.0397,1.0,Q390111,,,Metsopay-Vank,Turkish,,,,,,,,,,,,AST,,,,,,,,,,",""Metsopay-Vank"",""Metsopay-Vank"",""Metsopay-Vank"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.1679/43.0397,""""""Metsopay-Vank"""""",Q246325",,,,AST,0,1,,Metsopay-Vank,,,,,,,,,https://pleiades.stoa.org/places/945756279,,,,,,,,,,,43.0397,39.1679,,both
37,83.0,,Q389910,,169251.0,,,,P671,480215077.0,ar:تل شاغر بازار,Q4120161,,Chagar Bazar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.8755/40.8978,Tall Shāghir Bāzār,Q389598,,,,ancient location and modern archeologoical excavation site,Ašnakkum,36.8755,40.8978,3.0,Q389910,"""uncertain (mod. Chagar Bazar)""","""""""""136""""""""",Tall Shāghir Bāzār,Arabic,,تل شاغر بازار,,,,,,,480215077.0,492109676.0,way,ASZ,169251.0,Q4120161,,,,,,,,",""Chagar Bazar"",""Chagar Bazar"",""Chagar Bazar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.8755/40.8978,""""""Tall Shāghir Bāzār"""""",Q389598",Q389912,Q2273816,Tall Shimshārah,ASZ,136,3,Ašnakkum,Tall Shāghir Bāzār,تل شاغر بازار,,,,,,,uncertain (mod. Chagar Bazar),https://pleiades.stoa.org/places/480215077,https://www.openstreetmap.org/way/492109676,https://www.geonames.org/169251,https://en.wikipedia.org/wiki/Chagar_Bazar,https://ar.wikipedia.org/wiki/تل_شاغربازار,,,,,,https://wikidata.org/wiki/Q4120161,40.8978,36.8755,,both
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ATB,0,3,,Abū Ṭbīrah,ابو طبيرة,,,,,,,Abu Tbeirah,https://pleiades.stoa.org/places/653507572,,,,,,,,,,https://wikidata.org/wiki/Q56304495,46.2678,30.9828,,right_only
39,296.0,,Q389925,,,,,, Pitru ,771224407.0,ar:تل عوشرية,Q7199033,,Tall ‘Aushariyah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.6599/38.0755,Tall ‘Aushariyah,Q389598,https://en.wikipedia.org/wiki/Pitru,,,ancient location and modern archeologoical excavation site,Pitru,36.6599,38.0755,3.0,Q389925,,,Tall ‘Aushariyah,Arabic,,تل عوشرية,,,,,,,771224407.0,,,AUS,,Q7199033,,,,,https://en.wikipedia.org/wiki/Pitru,,,",""Tall ‘Aushariyah"",""Tall ‘Aushariyah"",""Tall ‘Aushariyah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.6599/38.0755,""""""Tall ‘Aushariyah"""""",Q389598",Q390062,Q447212,Altıntepe,AUS,0,3,Pitru,Tall ‘Aushariyah,تل عوشرية,,,,,,,,https://pleiades.stoa.org/places/771224407,,,https://en.wikipedia.org/wiki/Pitru,,,,,,,,38.0755,36.6599,,both
40,516.0,,Q390083,,313233.0,,,,,,,,,Güzelhisar,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.8283/41.9817,Güzelhisar,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.8283,41.9817,2.0,Q390083,,,Güzelhisar,Turkish,,,,,,,,,,1493009686.0,node,AVN,313233.0,,,,,,,,,",""Güzelhisar"",""Güzelhisar"",""Güzelhisar"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.8283/41.9817,""""""Güzelhisar"""""",Q246325",,,,AVN,0,2,,Güzelhisar,,,,,,,,,https://pleiades.stoa.org/places/831878282,https://www.openstreetmap.org/node/1493009686,https://www.geonames.org/313233,,,,,,,,,41.9817,39.8283,,both
41,483.0,,Q390006,,89760.0,,,,,,ar:قلعة عوينة,,,Qal‘at ‘Awaynah,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.0754/43.7195,Qal‘at ‘Awaynah,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,36.0754,43.7195,2.0,Q390006,,,Qal‘at ‘Awaynah,Arabic,,قلعة عوينة,,,,,,,,322373473.0,way,AWA,89760.0,,,,,,,,,",""Qal‘at ‘Awaynah"",""Qal‘at ‘Awaynah"",""Qal‘at ‘Awaynah"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.0754/43.7195,""""""Qal‘at ‘Awaynah"""""",Q389598",,,,AWA,0,1,,Qal‘at ‘Awaynah,قلعة عوينة,,,,,,,,https://pleiades.stoa.org/places/872004919,,,,,,,,,,,43.7195,36.0754,,both
42,299.0,,Q390114,,,,,,,,,Q54571,,Ayanıs,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.7083/43.2114,Ayanıs,Q246325,,,,ancient location and modern archeologoical excavation site,Rusaginili Eidurukai,38.7083,43.2114,3.0,Q390114,,,Ayanıs,Turkish,,,,,,,,,,185622364.0,way,AYA,,Q54571,,,,,,,,",""Ayanıs"",""Ayanıs"",""Ayanıs"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.7083/43.2114,""""""Ayanıs"""""",Q246325",Q390124,Q766324,Van,AYA,0,3,Rusaginili Eidurukai,Ayanıs,,,,,,,,,https://pleiades.stoa.org/places/722596019,https://www.openstreetmap.org/way/185622364,,,,,,,,,https://wikidata.org/wiki/Q54571,43.2114,38.7083,,both
43,192.0,,Q390057,,436411.0,,,,,,,,,Aşağı Yarımca,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.8949/38.969,Aşağı Yarımca,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,36.8949,38.969,3.0,Q390057,"""uncertain (mod. Aşağı Yarımca)""","""""""""310""""""""",Aşağı Yarımca,Turkish,,,,,,,,,,2311371181.0,node,AYC,436411.0,,,,,,,,,",""Aşağı Yarımca"",""Aşağı Yarımca"",""Aşağı Yarımca"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.8949/38.969,""""""Aşağı Yarımca"""""",Q246325",,,,AYC,310,3,,Aşağı Yarımca,,,,,,,,uncertain (mod. Aşağı Yarımca),https://pleiades.stoa.org/places/872004920,https://www.openstreetmap.org/node/2311371181,https://www.geonames.org/436411,,,,,,,,,38.9690,36.8949,,both
44,554.0,,Q390137,,,,,,,,,,,Yukarı Anzaf,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.5597/43.4703,Yukarı Anzaf,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.5597,43.4703,3.0,Q390137,,,Yukarı Anzaf,Turkish,,,,,,,,,,,,AZF,,,,,,,,,,",""Yukarı Anzaf"",""Yukarı Anzaf"",""Yukarı Anzaf"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.5597/43.4703,""""""Yukarı Anzaf"""""",Q246325",,,,AZF,0,3,,Yukarı Anzaf,,,,,,,,,https://pleiades.stoa.org/places/91764390,https://www.openstreetmap.org/way/1057267786,,,,,,,,,,43.4703,38.5597,,both
45,280.0,,Q390102,,,,,,,,,Q9148422,,Aznavurtepe,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.2502/42.8337,Aznavurtepe,Q246325,,,,ancient location and modern archeologoical excavation site,Aludiri,39.2502,42.8337,2.0,Q390102,,,Aznavurtepe,Turkish,Aznavurtepe,,,,,,,,,185634808.0,way,AZN,,Q9148422,,,,,,,,",""Aznavurtepe"",""Aznavurtepe"",""Aznavurtepe"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.2502/42.8337,""""""Aznavurtepe"""""",Q246325",Q390020,Q237614,Nimrud,AZN,0,2,Aludiri,Aznavurtepe,,,,,,,,,https://pleiades.stoa.org/places/939417484,https://www.openstreetmap.org/way/185634808,,,,,,,,,,42.8337,39.2502,,both
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAA,0,3,,Tall Bint al-Amīr,تل بنت الأمير,,,,,,,Bent al- ameer,https://pleiades.stoa.org/places/871762029,,,,,,,,,,,44.9042,32.1958,,right_only
47,253.0,,Q389820,بابل,98228.0,,,, Babylon ,893951.0,ar:بابيل,Q5684,,Babylon,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.535/44.4258,Bābīl,Q389598,https://en.wikipedia.org/wiki/Babylon,,,ancient location and modern archeologoical excavation site,Babylon,32.535,44.4258,3.0,Q389820,"""Bābili (mod. Babylon)""","""""""200""""""",Bābīl,Arabic,,بابيل,,,,,,,893951.0,2488023863.0,node,BAB,98228.0,Q5684,https://ar.wikipedia.org/wiki/بابل,,,,https://en.wikipedia.org/wiki/Babylon,,,",""Babylon"",""Babylon"",""Babylon"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.535/44.4258,""""""Bābīl"""""",Q389598",Q389888,Q102355646,Garshana,BAB,200 : 299,3,Babylon,Bābīl,بابيل,,,,,,,Bābili (mod. Babylon) : uncertain (mod. Amran),https://pleiades.stoa.org/places/893951,https://www.openstreetmap.org/node/2488023863,https://www.geonames.org/98228,https://en.wikipedia.org/wiki/Babylon,https://ar.wikipedia.org/wiki/بابل,,,,,http://publikationen.badw.de/de/rla/index#1275,,44.4258,32.5350,,both
48,507.0,,Q390066,,,,,,,,,,,Bahçecik,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.9117/40.0858,Bahçecik,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.9117,40.0858,1.0,Q390066,,,Bahçecik,Turkish,,,,,,,,,,,,BAH,,,,,,,,,,",""Bahçecik"",""Bahçecik"",""Bahçecik"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.9117/40.0858,""""""Bahçecik"""""",Q246325",,,,BAH,0,1,,Bahçecik,,,,,,,,,https://pleiades.stoa.org/places/606753805,,,,,,,,,,,40.0858,38.9117,,both
49,551.0,,Q390133,,322242.0,,,,,,,,,Bakraçlı,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@38.4491/43.4612,Bakraçlı,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,38.4491,43.4612,2.0,Q390133,,,Bakraçlı,Turkish,,,,,,,,,,1482093705.0,node,BAK,322242.0,,,,,,,,,",""Bakraçlı"",""Bakraçlı"",""Bakraçlı"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@38.4491/43.4612,""""""Bakraçlı"""""",Q246325",,,,BAK,0,2,,Bakraçlı,,,,,,,,,https://pleiades.stoa.org/places/970074272,https://www.openstreetmap.org/way/763344264,https://www.geonames.org/322242,https://en.wikipedia.org/wiki/Varagavank,,,,,https://tr.wikipedia.org/wiki/Yedi_Kilise_(Van),,,43.4612,38.4491,,both
50,505.0,,Q390064,,314984.0,,,,,,,,,Bağin,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@39.0034/39.9002,Bağin,Q246325,,,,ancient location and modern archeologoical excavation site,Unknown,39.0034,39.9002,1.0,Q390064,,,Bağin,Turkish,,,,,,,,,,1078126242.0,node,BAL,314984.0,,,,,,,,,",""Bağin"",""Bağin"",""Bağin"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@39.0034/39.9002,""""""Bağin"""""",Q246325",,,,BAL,0,1,,Bağin,,,,,,,,,https://pleiades.stoa.org/places/48906850,https://www.openstreetmap.org/node/1078126242,https://www.geonames.org/314984,https://en.wikipedia.org/wiki/Bağın,,,,,,,https://wikidata.org/wiki/Q113876359,39.9002,39.0034,,both
51,225.0,,Q389605,,11919539.0,,,, Kition ,707534.0,,Q1743884,,Kition,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@34.9201/33.6329,Kition,Q172951,https://en.wikipedia.org/wiki/Kition,,,Human settlement in Cyprus,Unknown,34.9201,33.6329,3.0,Q389605,"""uncertain (mod. Lacarna)""","""""""""417""""""""",Kition,Greek,,,,,,Κίτιον,,,707534.0,7273182294.0,node,BAM,11919539.0,Q1743884,,,https://el.wikipedia.org/wiki/Κίτιο,,https://en.wikipedia.org/wiki/Kition,,,",""Kition"",""Kition"",""Kition"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@34.9201/33.6329,""""""Kition"""""",Q172951",,,,BAM,417,3,,Kition,,,,,Κίτιον,,,uncertain (mod. Lacarna),https://pleiades.stoa.org/places/707534,https://www.openstreetmap.org/node/7273182294,https://www.geonames.org/11919539,https://en.wikipedia.org/wiki/Kition,,,https://el.wikipedia.org/wiki/Κίτιο,,,,https://wikidata.org/wiki/Q1743884,33.6329,34.9201,,both
52,285.0,,Q389890,,,,,,P671,977603753.0,ar:تل بقاق,,,Tell Baqaq,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.6888/42.9369,Tall Baqāq,Q389598,,,,ancient location and modern archeologoical excavation site,Bit-Adad-eriba,36.6888,42.9369,2.0,Q389890,,,Tall Baqāq,Arabic,,تل بقاق,,,,,,,977603753.0,2488215772.0,node,BAQ,,,,,,,,,,",""Tell Baqaq"",""Tell Baqaq"",""Tell Baqaq"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.6888/42.9369,""""""Tall Baqāq"""""",Q389598",,,,BAQ,0,2,Bit-Adad-eriba,Tall Baqāq,تل بقاق,,,,,,,,https://pleiades.stoa.org/places/977603753,https://www.openstreetmap.org/node/2488215772,,,,,,,,,,42.9369,36.6888,,both
53,197.0,,Q389777,,,,,,P671,894000.0,,,,Girumu,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@32.7029/44.7947,Tall Barguthiat,Q389598,,,,ancient location and modern archeologoical excavation site,Girumu,32.7029,44.7947,3.0,Q389777,"""Kish (mod. Tell Barguthiat)""","""""""""361""""""""",Tall Barguthiat,Arabic,,Unknown,,,,,,,894000.0,,,BAR,,,,,,,,,,",""Girumu"",""Girumu"",""Girumu"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@32.7029/44.7947,""""""Tall Barguthiat"""""",Q389598",,,,BAR,361,3,Girumu,Tall Barguthiat,,,,,,,,Kish (mod. Tell Barguthiat),https://pleiades.stoa.org/places/894000,,,,,,,,,,,44.7947,32.7029,,both
54,15.0,,Q389822,,,,,, Mardaman ,,ar:باستكي,Q11935295,,Mardaman,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.9589/42.7213,Bassatki,Q389598,https://en.wikipedia.org/wiki/Mardaman,,,ancient location and modern archeologoical excavation site,Mardaman,36.9589,42.7213,3.0,Q389822,"""uncertain (mod. Bassetki)""","""""""""24""""""""",Bassatki,Arabic,,باستكي,,,,,,,,624850125.0,way,BAS,,Q11935295,,,,,https://en.wikipedia.org/wiki/Mardaman,,,",""Mardaman"",""Mardaman"",""Mardaman"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.9589/42.7213,""""""Bassatki"""""",Q389598",Q389835,Q1581555,Tapah Sīyalk,BAS,24,3,Mardaman,Bassatki,باستكي,,,,,,,uncertain (mod. Bassetki),https://pleiades.stoa.org/places/48906851,https://www.openstreetmap.org/way/624850125,,https://en.wikipedia.org/wiki/Mardaman,https://ar.wikipedia.org/wiki/مردمان,,,,,,https://wikidata.org/wiki/Q11935295,42.7213,36.9589,,both
55,491.0,,Q390018,,98118.0,,,, Bakr Awa ,,ar:نكرأوI,,,Bakr Awa,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@35.2215/45.9403,Bakr Āwā,Q389598,https://en.wikipedia.org/wiki/Bakr_Awa,,,ancient location and modern archeologoical excavation site,Unknown,35.2215,45.9403,3.0,Q390018,,,Bakr Āwā,Arabic,,نكرأوI,,,,,,,,424696133.0,way,BAW,98118.0,,,,,,https://en.wikipedia.org/wiki/Bakr_Awa,,,",""Bakr Awa"",""Bakr Awa"",""Bakr Awa"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@35.2215/45.9403,""""""Bakr Āwā"""""",Q389598",,,,BAW,0,3,,Bakr Āwā,نكرأوI,,,,,,,,https://pleiades.stoa.org/places/48906852,https://www.openstreetmap.org/way/424696133,https://www.geonames.org/98118,https://en.wikipedia.org/wiki/Bakr_Awa,https://ar.wikipedia.org/wiki/تل_بكراوا,,,,,,https://wikidata.org/wiki/Q42897132,45.9409,35.2221,,both
56,136.0,,Q389830,,,,,,,,ar:بيسان,,,Baysan,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.4222/43.1037,Baysān,Q389598,,,,ancient location and modern archeologoical excavation site,Unknown,36.4222,43.1037,1.0,Q389830,"""uncertain (mod. Beisan)""","""""""""231""""""""",Baysān,Arabic,,بيسان,,,,,,,,5370595232.0,,BAY,,,,,,,,,,",""Baysan"",""Baysan"",""Baysan"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.4222/43.1037,""""""Baysān"""""",Q389598",,,,BAY,231,1,,Baysān,بيسان,,,,,,,uncertain (mod. Beisan),https://pleiades.stoa.org/places/421715028,https://www.openstreetmap.org/node/5370595232,,,,,,,,,,43.1037,36.4222,,both
57,282.0,,Q389884,تل_بازي,,,,,,,ar:تل بازي,Q2390471,,Tell Bazi,ancient location and modern archaeological excavation site,Q8,Q389596,Q389595,Q389597,@36.4273/38.2762,Tall Bāzy,Q389598,,,,ancient location and modern archeologoical excavation site,Armanum?,36.4273,38.2762,3.0,Q389884,,,Tall Bāzy,Arabic,,تل بازي,,,,,,,,729095745.0,way,BAZ,,Q2390471,https://ar.wikipedia.org//wiki/تل_بازي,,,,,,,",""Tell Bazi"",""Tell Bazi"",""Tell Bazi"",""ancient location and modern archaeological excavation site"",Q8,Q389596,Q389595,Q389597,@36.4273/38.2762,""""""Tall Bāzy"""""",Q389598",Q389625,Q217379,Tiryns,BAZ,0,3,Armanum?,Tall Bāzy,تل بازي,,,,,,,,https://pleiades.stoa.org/places/241871784,https://www.openstreetmap.org/way/729095745,,https://en.wikipedia.org/wiki/Tall_Bazi,https://ar.wikipedia.org//wiki/تل_بازي,,,,,,https://wikidata.org/wiki/Q2390471,38.2762,36.4273,,both
